,name,code,province,city
3128,兴平市,610481,陕西省,咸阳市
3129,渭南市,610500,陕西省,渭南市
3130,市辖区,610501,陕西省,渭南市
3131,临渭区,610502,陕西省,渭南市
3132,华县,610521,陕西省,渭南市
3133,潼关县,610522,陕西省,渭南市
3134,大荔县,610523,陕西省,渭南市
3135,合阳县,610524,陕西省,渭南市
3136,澄城县,610525,陕西省,渭南市
3137,蒲城县,610526,陕西省,渭南市
3138,白水县,610527,陕西省,渭南市
3139,富平县,610528,陕西省,渭南市
3140,韩城市,610581,陕西省,渭南市
3141,华阴市,610582,陕西省,渭南市
3142,延安市,610600,陕西省,延安市
3143,市辖区,610601,陕西省,延安市
3144,宝塔区,610602,陕西省,延安市
3145,延长县,610621,陕西省,延安市
3146,延川县,610622,陕西省,延安市
3147,子长县,610623,陕西省,延安市
3148,安塞县,610624,陕西省,延安市
3149,志丹县,610625,陕西省,延安市
3150,吴起县,610626,陕西省,延安市
3151,甘泉县,610627,陕西省,延安市
3152,富县,610628,陕西省,延安市
3153,洛川县,610629,陕西省,延安市
3154,宜川县,610630,陕西省,延安市
3155,黄龙县,610631,陕西省,延安市
3156,黄陵县,610632,陕西省,延安市
3157,汉中市,610700,陕西省,汉中市
3158,市辖区,610701,陕西省,汉中市
3159,汉台区,610702,陕西省,汉中市
3160,南郑县,610721,陕西省,汉中市
3161,城固县,610722,陕西省,汉中市
3162,洋县,610723,陕西省,汉中市
3163,西乡县,610724,陕西省,汉中市
3164,勉县,610725,陕西省,汉中市
3165,宁强县,610726,陕西省,汉中市
3166,略阳县,610727,陕西省,汉中市
3167,镇巴县,610728,陕西省,汉中市
3168,留坝县,610729,陕西省,汉中市
3169,佛坪县,610730,陕西省,汉中市
3170,榆林市,610800,陕西省,榆林市
3171,市辖区,610801,陕西省,榆林市
3172,榆阳区,610802,陕西省,榆林市
3173,神木县,610821,陕西省,榆林市
3174,府谷县,610822,陕西省,榆林市
3175,横山县,610823,陕西省,榆林市
3176,靖边县,610824,陕西省,榆林市
3177,定边县,610825,陕西省,榆林市
3178,绥德县,610826,陕西省,榆林市
3179,米脂县,610827,陕西省,榆林市
3180,佳县,610828,陕西省,榆林市
3181,吴堡县,610829,陕西省,榆林市
3182,清涧县,610830,陕西省,榆林市
3183,子洲县,610831,陕西省,榆林市
3184,安康市,610900,陕西省,安康市
3185,市辖区,610901,陕西省,安康市
3186,汉滨区,610902,陕西省,安康市
3187,汉阴县,610921,陕西省,安康市
3188,石泉县,610922,陕西省,安康市
3189,宁陕县,610923,陕西省,安康市
3190,紫阳县,610924,陕西省,安康市
3191,岚皋县,610925,陕西省,安康市
3192,平利县,610926,陕西省,安康市
3193,镇坪县,610927,陕西省,安康市
3194,旬阳县,610928,陕西省,安康市
3195,白河县,610929,陕西省,安康市
3196,商洛市,611000,陕西省,商洛市
3197,市辖区,611001,陕西省,商洛市
3198,商州区,611002,陕西省,商洛市
3199,洛南县,611021,陕西省,商洛市
3200,丹凤县,611022,陕西省,商洛市
3201,商南县,611023,陕西省,商洛市
3202,山阳县,611024,陕西省,商洛市
3203,镇安县,611025,陕西省,商洛市
3204,柞水县,611026,陕西省,商洛市
3205,甘肃省,620000,甘肃省,甘肃省
3206,兰州市,620100,甘肃省,兰州市
3207,市辖区,620101,甘肃省,兰州市
3208,城关区,620102,甘肃省,兰州市
3209,七里河区,620103,甘肃省,兰州市
3210,西固区,620104,甘肃省,兰州市
3211,安宁区,620105,甘肃省,兰州市
3212,红古区,620111,甘肃省,兰州市
3213,永登县,620121,甘肃省,兰州市
3214,皋兰县,620122,甘肃省,兰州市
3215,榆中县,620123,甘肃省,兰州市
3216,嘉峪关市,620200,甘肃省,嘉峪关市
3217,市辖区,620201,甘肃省,嘉峪关市
3218,金昌市,620300,甘肃省,金昌市
3219,市辖区,620301,甘肃省,金昌市
3220,金川区,620302,甘肃省,金昌市
3221,永昌县,620321,甘肃省,金昌市
3222,白银市,620400,甘肃省,白银市
3223,市辖区,620401,甘肃省,白银市
3224,白银区,620402,甘肃省,白银市
3225,平川区,620403,甘肃省,白银市
3226,靖远县,620421,甘肃省,白银市
3227,会宁县,620422,甘肃省,白银市
3228,景泰县,620423,甘肃省,白银市
3229,天水市,620500,甘肃省,天水市
3230,市辖区,620501,甘肃省,天水市
3231,秦州区,620502,甘肃省,天水市
3232,麦积区,620503,甘肃省,天水市
3233,清水县,620521,甘肃省,天水市
3234,秦安县,620522,甘肃省,天水市
3235,甘谷县,620523,甘肃省,天水市
3236,武山县,620524,甘肃省,天水市
3237,张家川回族自治县,620525,甘肃省,天水市
3238,武威市,620600,甘肃省,武威市
3239,市辖区,620601,甘肃省,武威市
3240,凉州区,620602,甘肃省,武威市
3241,民勤县,620621,甘肃省,武威市
3242,古浪县,620622,甘肃省,武威市
3243,天祝藏族自治县,620623,甘肃省,武威市
3244,张掖市,620700,甘肃省,张掖市
3245,市辖区,620701,甘肃省,张掖市
3246,甘州区,620702,甘肃省,张掖市
3247,肃南裕固族自治县,620721,甘肃省,张掖市
3248,民乐县,620722,甘肃省,张掖市
3249,临泽县,620723,甘肃省,张掖市
3250,高台县,620724,甘肃省,张掖市
3251,山丹县,620725,甘肃省,张掖市
3252,平凉市,620800,甘肃省,平凉市
3253,市辖区,620801,甘肃省,平凉市
3254,崆峒区,620802,甘肃省,平凉市
3255,泾川县,620821,甘肃省,平凉市
3256,灵台县,620822,甘肃省,平凉市
3257,崇信县,620823,甘肃省,平凉市
3258,华亭县,620824,甘肃省,平凉市
3259,庄浪县,620825,甘肃省,平凉市
3260,静宁县,620826,甘肃省,平凉市
3261,酒泉市,620900,甘肃省,酒泉市
3262,市辖区,620901,甘肃省,酒泉市
3263,肃州区,620902,甘肃省,酒泉市
3264,金塔县,620921,甘肃省,酒泉市
3265,瓜州县,620922,甘肃省,酒泉市
3266,肃北蒙古族自治县,620923,甘肃省,酒泉市
3267,阿克塞哈萨克族自治县,620924,甘肃省,酒泉市
3268,玉门市,620981,甘肃省,酒泉市
3269,敦煌市,620982,甘肃省,酒泉市
3270,庆阳市,621000,甘肃省,庆阳市
3271,市辖区,621001,甘肃省,庆阳市
3272,西峰区,621002,甘肃省,庆阳市
3273,庆城县,621021,甘肃省,庆阳市
3274,环县,621022,甘肃省,庆阳市
3275,华池县,621023,甘肃省,庆阳市
3276,合水县,621024,甘肃省,庆阳市
3277,正宁县,621025,甘肃省,庆阳市
3278,宁县,621026,甘肃省,庆阳市
3279,镇原县,621027,甘肃省,庆阳市
3280,定西市,621100,甘肃省,定西市
3281,市辖区,621101,甘肃省,定西市
3282,安定区,621102,甘肃省,定西市
3283,通渭县,621121,甘肃省,定西市
3284,陇西县,621122,甘肃省,定西市
3285,渭源县,621123,甘肃省,定西市
3286,临洮县,621124,甘肃省,定西市
3287,漳县,621125,甘肃省,定西市
3288,岷县,621126,甘肃省,定西市
3289,陇南市,621200,甘肃省,陇南市
3290,市辖区,621201,甘肃省,陇南市
3291,武都区,621202,甘肃省,陇南市
3292,成县,621221,甘肃省,陇南市
3293,文县,621222,甘肃省,陇南市
3294,宕昌县,621223,甘肃省,陇南市
3295,康县,621224,甘肃省,陇南市
3296,西和县,621225,甘肃省,陇南市
3297,礼县,621226,甘肃省,陇南市
3298,徽县,621227,甘肃省,陇南市
3299,两当县,621228,甘肃省,陇南市
3300,临夏回族自治州,622900,甘肃省,临夏回族自治州
3301,临夏市,622901,甘肃省,临夏回族自治州
3302,临夏县,622921,甘肃省,临夏回族自治州
3303,康乐县,622922,甘肃省,临夏回族自治州
3304,永靖县,622923,甘肃省,临夏回族自治州
3305,广河县,622924,甘肃省,临夏回族自治州
3306,和政县,622925,甘肃省,临夏回族自治州
3307,东乡族自治县,622926,甘肃省,临夏回族自治州
3308,积石山保安族东乡族撒拉族自治县,622927,甘肃省,临夏回族自治州
3309,甘南藏族自治州,623000,甘肃省,甘南藏族自治州
3310,合作市,623001,甘肃省,甘南藏族自治州
3311,临潭县,623021,甘肃省,甘南藏族自治州
3312,卓尼县,623022,甘肃省,甘南藏族自治州
3313,舟曲县,623023,甘肃省,甘南藏族自治州
3314,迭部县,623024,甘肃省,甘南藏族自治州
3315,玛曲县,623025,甘肃省,甘南藏族自治州
3316,碌曲县,623026,甘肃省,甘南藏族自治州
3317,夏河县,623027,甘肃省,甘南藏族自治州
3318,青海省,630000,青海省,青海省
3319,西宁市,630100,青海省,西宁市
3320,市辖区,630101,青海省,西宁市
3321,城东区,630102,青海省,西宁市
3322,城中区,630103,青海省,西宁市
3323,城西区,630104,青海省,西宁市
3324,城北区,630105,青海省,西宁市
3325,大通回族土族自治县,630121,青海省,西宁市
3326,湟中县,630122,青海省,西宁市
3327,湟源县,630123,青海省,西宁市
3328,海东地区,632100,青海省,海东地区
3329,平安县,632121,青海省,海东地区
3330,民和回族土族自治县,632122,青海省,海东地区
3331,乐都县,632123,青海省,海东地区
3332,互助土族自治县,632126,青海省,海东地区
3333,化隆回族自治县,632127,青海省,海东地区
3334,循化撒拉族自治县,632128,青海省,海东地区
3335,海北藏族自治州,632200,青海省,海北藏族自治州
3336,门源回族自治县,632221,青海省,海北藏族自治州
3337,祁连县,632222,青海省,海北藏族自治州
3338,海晏县,632223,青海省,海北藏族自治州
3339,刚察县,632224,青海省,海北藏族自治州
3340,黄南藏族自治州,632300,青海省,黄南藏族自治州
3341,同仁县,632321,青海省,黄南藏族自治州
3342,尖扎县,632322,青海省,黄南藏族自治州
3343,泽库县,632323,青海省,黄南藏族自治州
3344,河南蒙古族自治县,632324,青海省,黄南藏族自治州
3345,海南藏族自治州,632500,青海省,海南藏族自治州
3346,共和县,632521,青海省,海南藏族自治州
3347,同德县,632522,青海省,海南藏族自治州
3348,贵德县,632523,青海省,海南藏族自治州
3349,兴海县,632524,青海省,海南藏族自治州
3350,贵南县,632525,青海省,海南藏族自治州
3351,果洛藏族自治州,632600,青海省,果洛藏族自治州
3352,玛沁县,632621,青海省,果洛藏族自治州
3353,班玛县,632622,青海省,果洛藏族自治州
3354,甘德县,632623,青海省,果洛藏族自治州
3355,达日县,632624,青海省,果洛藏族自治州
3356,久治县,632625,青海省,果洛藏族自治州
3357,玛多县,632626,青海省,果洛藏族自治州
3358,玉树藏族自治州,632700,青海省,玉树藏族自治州
3359,玉树县,632721,青海省,玉树藏族自治州
3360,杂多县,632722,青海省,玉树藏族自治州
3361,称多县,632723,青海省,玉树藏族自治州
3362,治多县,632724,青海省,玉树藏族自治州
3363,囊谦县,632725,青海省,玉树藏族自治州
3364,曲麻莱县,632726,青海省,玉树藏族自治州
3365,海西蒙古族藏族自治州,632800,青海省,海西蒙古族藏族自治州
3366,格尔木市,632801,青海省,海西蒙古族藏族自治州
3367,德令哈市,632802,青海省,海西蒙古族藏族自治州
3368,乌兰县,632821,青海省,海西蒙古族藏族自治州
3369,都兰县,632822,青海省,海西蒙古族藏族自治州
3370,天峻县,632823,青海省,海西蒙古族藏族自治州
3371,宁夏回族自治区,640000,宁夏回族自治区,宁夏回族自治区
3372,银川市,640100,宁夏回族自治区,银川市
3373,市辖区,640101,宁夏回族自治区,银川市
3374,兴庆区,640104,宁夏回族自治区,银川市
3375,西夏区,640105,宁夏回族自治区,银川市
3376,金凤区,640106,宁夏回族自治区,银川市
3377,永宁县,640121,宁夏回族自治区,银川市
3378,贺兰县,640122,宁夏回族自治区,银川市
3379,灵武市,640181,宁夏回族自治区,银川市
3380,石嘴山市,640200,宁夏回族自治区,石嘴山市
3381,市辖区,640201,宁夏回族自治区,石嘴山市
3382,大武口区,640202,宁夏回族自治区,石嘴山市
3383,惠农区,640205,宁夏回族自治区,石嘴山市
3384,平罗县,640221,宁夏回族自治区,石嘴山市
3385,吴忠市,640300,宁夏回族自治区,吴忠市
3386,市辖区,640301,宁夏回族自治区,吴忠市
3387,利通区,640302,宁夏回族自治区,吴忠市
3388,红寺堡区,640303,宁夏回族自治区,吴忠市
3389,盐池县,640323,宁夏回族自治区,吴忠市
3390,同心县,640324,宁夏回族自治区,吴忠市
3391,青铜峡市,640381,宁夏回族自治区,吴忠市
3392,固原市,640400,宁夏回族自治区,固原市
3393,市辖区,640401,宁夏回族自治区,固原市
3394,原州区,640402,宁夏回族自治区,固原市
3395,西吉县,640422,宁夏回族自治区,固原市
3396,隆德县,640423,宁夏回族自治区,固原市
3397,泾源县,640424,宁夏回族自治区,固原市
3398,彭阳县,640425,宁夏回族自治区,固原市
3399,中卫市,640500,宁夏回族自治区,中卫市
3400,市辖区,640501,宁夏回族自治区,中卫市
3401,沙坡头区,640502,宁夏回族自治区,中卫市
3402,中宁县,640521,宁夏回族自治区,中卫市
3403,海原县,640522,宁夏回族自治区,中卫市
3404,新疆维吾尔自治区,650000,新疆维吾尔自治区,新疆维吾尔自治区
3405,乌鲁木齐市,650100,新疆维吾尔自治区,乌鲁木齐市
3406,市辖区,650101,新疆维吾尔自治区,乌鲁木齐市
3407,天山区,650102,新疆维吾尔自治区,乌鲁木齐市
3408,沙依巴克区,650103,新疆维吾尔自治区,乌鲁木齐市
3409,新市区,650104,新疆维吾尔自治区,乌鲁木齐市
3410,水磨沟区,650105,新疆维吾尔自治区,乌鲁木齐市
3411,头屯河区,650106,新疆维吾尔自治区,乌鲁木齐市
3412,达坂城区,650107,新疆维吾尔自治区,乌鲁木齐市
3413,米东区,650109,新疆维吾尔自治区,乌鲁木齐市
3414,乌鲁木齐县,650121,新疆维吾尔自治区,乌鲁木齐市
3415,克拉玛依市,650200,新疆维吾尔自治区,克拉玛依市
3416,市辖区,650201,新疆维吾尔自治区,克拉玛依市
3417,独山子区,650202,新疆维吾尔自治区,克拉玛依市
3418,克拉玛依区,650203,新疆维吾尔自治区,克拉玛依市
3419,白碱滩区,650204,新疆维吾尔自治区,克拉玛依市
3420,乌尔禾区,650205,新疆维吾尔自治区,克拉玛依市
3421,吐鲁番地区,652100,新疆维吾尔自治区,吐鲁番地区
3422,吐鲁番市,652101,新疆维吾尔自治区,吐鲁番地区
3423,鄯善县,652122,新疆维吾尔自治区,吐鲁番地区
3424,托克逊县,652123,新疆维吾尔自治区,吐鲁番地区
3425,哈密地区,652200,新疆维吾尔自治区,哈密地区
3426,哈密市,652201,新疆维吾尔自治区,哈密地区
3427,巴里坤哈萨克自治县,652222,新疆维吾尔自治区,哈密地区
3428,伊吾县,652223,新疆维吾尔自治区,哈密地区
3429,昌吉回族自治州,652300,新疆维吾尔自治区,昌吉回族自治州
3430,昌吉市,652301,新疆维吾尔自治区,昌吉回族自治州
3431,阜康市,652302,新疆维吾尔自治区,昌吉回族自治州
3432,呼图壁县,652323,新疆维吾尔自治区,昌吉回族自治州
3433,玛纳斯县,652324,新疆维吾尔自治区,昌吉回族自治州
3434,奇台县,652325,新疆维吾尔自治区,昌吉回族自治州
3435,吉木萨尔县,652327,新疆维吾尔自治区,昌吉回族自治州
3436,木垒哈萨克自治县,652328,新疆维吾尔自治区,昌吉回族自治州
3437,博尔塔拉蒙古自治州,652700,新疆维吾尔自治区,博尔塔拉蒙古自治州
3438,博乐市,652701,新疆维吾尔自治区,博尔塔拉蒙古自治州
3439,精河县,652722,新疆维吾尔自治区,博尔塔拉蒙古自治州
3440,温泉县,652723,新疆维吾尔自治区,博尔塔拉蒙古自治州
3441,巴音郭楞蒙古自治州,652800,新疆维吾尔自治区,巴音郭楞蒙古自治州
3442,库尔勒市,652801,新疆维吾尔自治区,巴音郭楞蒙古自治州
3443,轮台县,652822,新疆维吾尔自治区,巴音郭楞蒙古自治州
3444,尉犁县,652823,新疆维吾尔自治区,巴音郭楞蒙古自治州
3445,若羌县,652824,新疆维吾尔自治区,巴音郭楞蒙古自治州
3446,且末县,652825,新疆维吾尔自治区,巴音郭楞蒙古自治州
3447,焉耆回族自治县,652826,新疆维吾尔自治区,巴音郭楞蒙古自治州
3448,和静县,652827,新疆维吾尔自治区,巴音郭楞蒙古自治州
3449,和硕县,652828,新疆维吾尔自治区,巴音郭楞蒙古自治州
3450,博湖县,652829,新疆维吾尔自治区,巴音郭楞蒙古自治州
3451,阿克苏地区,652900,新疆维吾尔自治区,阿克苏地区
3452,阿克苏市,652901,新疆维吾尔自治区,阿克苏地区
3453,温宿县,652922,新疆维吾尔自治区,阿克苏地区
3454,库车县,652923,新疆维吾尔自治区,阿克苏地区
3455,沙雅县,652924,新疆维吾尔自治区,阿克苏地区
3456,新和县,652925,新疆维吾尔自治区,阿克苏地区
3457,拜城县,652926,新疆维吾尔自治区,阿克苏地区
3458,乌什县,652927,新疆维吾尔自治区,阿克苏地区
3459,阿瓦提县,652928,新疆维吾尔自治区,阿克苏地区
3460,柯坪县,652929,新疆维吾尔自治区,阿克苏地区
3461,克孜勒苏柯尔克孜自治州,653000,新疆维吾尔自治区,克孜勒苏柯尔克孜自治州
3462,阿图什市,653001,新疆维吾尔自治区,克孜勒苏柯尔克孜自治州
3463,阿克陶县,653022,新疆维吾尔自治区,克孜勒苏柯尔克孜自治州
3464,阿合奇县,653023,新疆维吾尔自治区,克孜勒苏柯尔克孜自治州
3465,乌恰县,653024,新疆维吾尔自治区,克孜勒苏柯尔克孜自治州
3466,喀什地区,653100,新疆维吾尔自治区,喀什地区
3467,喀什市,653101,新疆维吾尔自治区,喀什地区
3468,疏附县,653121,新疆维吾尔自治区,喀什地区
3469,疏勒县,653122,新疆维吾尔自治区,喀什地区
3470,英吉沙县,653123,新疆维吾尔自治区,喀什地区
3471,泽普县,653124,新疆维吾尔自治区,喀什地区
3472,莎车县,653125,新疆维吾尔自治区,喀什地区
3473,叶城县,653126,新疆维吾尔自治区,喀什地区
3474,麦盖提县,653127,新疆维吾尔自治区,喀什地区
3475,岳普湖县,653128,新疆维吾尔自治区,喀什地区
3476,伽师县,653129,新疆维吾尔自治区,喀什地区
3477,巴楚县,653130,新疆维吾尔自治区,喀什地区
3478,塔什库尔干塔吉克自治县,653131,新疆维吾尔自治区,喀什地区
3479,和田地区,653200,新疆维吾尔自治区,和田地区
3480,和田市,653201,新疆维吾尔自治区,和田地区
3481,和田县,653221,新疆维吾尔自治区,和田地区
3482,墨玉县,653222,新疆维吾尔自治区,和田地区
3483,皮山县,653223,新疆维吾尔自治区,和田地区
3484,洛浦县,653224,新疆维吾尔自治区,和田地区
3485,策勒县,653225,新疆维吾尔自治区,和田地区
3486,于田县,653226,新疆维吾尔自治区,和田地区
3487,民丰县,653227,新疆维吾尔自治区,和田地区
3488,伊犁哈萨克自治州,654000,新疆维吾尔自治区,伊犁哈萨克自治州
3489,伊宁市,654002,新疆维吾尔自治区,伊犁哈萨克自治州
3490,奎屯市,654003,新疆维吾尔自治区,伊犁哈萨克自治州
3491,伊宁县,654021,新疆维吾尔自治区,伊犁哈萨克自治州
3492,察布查尔锡伯自治县,654022,新疆维吾尔自治区,伊犁哈萨克自治州
3493,霍城县,654023,新疆维吾尔自治区,伊犁哈萨克自治州
3494,巩留县,654024,新疆维吾尔自治区,伊犁哈萨克自治州
3495,新源县,654025,新疆维吾尔自治区,伊犁哈萨克自治州
3496,昭苏县,654026,新疆维吾尔自治区,伊犁哈萨克自治州
3497,特克斯县,654027,新疆维吾尔自治区,伊犁哈萨克自治州
3498,尼勒克县,654028,新疆维吾尔自治区,伊犁哈萨克自治州
3499,塔城地区,654200,新疆维吾尔自治区,塔城地区
3500,塔城市,654201,新疆维吾尔自治区,塔城地区
3501,乌苏市,654202,新疆维吾尔自治区,塔城地区
3502,额敏县,654221,新疆维吾尔自治区,塔城地区
3503,沙湾县,654223,新疆维吾尔自治区,塔城地区
3504,托里县,654224,新疆维吾尔自治区,塔城地区
3505,裕民县,654225,新疆维吾尔自治区,塔城地区
3506,和布克赛尔蒙古自治县,654226,新疆维吾尔自治区,塔城地区
3507,阿勒泰地区,654300,新疆维吾尔自治区,阿勒泰地区
3508,阿勒泰市,654301,新疆维吾尔自治区,阿勒泰地区
3509,布尔津县,654321,新疆维吾尔自治区,阿勒泰地区
3510,富蕴县,654322,新疆维吾尔自治区,阿勒泰地区
3511,福海县,654323,新疆维吾尔自治区,阿勒泰地区
3512,哈巴河县,654324,新疆维吾尔自治区,阿勒泰地区
3513,青河县,654325,新疆维吾尔自治区,阿勒泰地区
3514,吉木乃县,654326,新疆维吾尔自治区,阿勒泰地区
3515,自治区直辖县级行政区划,659000,新疆维吾尔自治区,自治区直辖县级行政区划
3516,石河子市,659001,新疆维吾尔自治区,自治区直辖县级行政区划
3517,阿拉尔市,659002,新疆维吾尔自治区,自治区直辖县级行政区划
3518,图木舒克市,659003,新疆维吾尔自治区,自治区直辖县级行政区划
3519,五家渠市,659004,新疆维吾尔自治区,自治区直辖县级行政区划
